"","bureau","distance","C11_POP15P","C11_POP15P_CS1","C11_POP15P_CS2","C11_POP15P_CS3","C11_POP15P_CS4","C11_POP15P_CS5","C11_POP15P_CS6","C11_POP15P_CS7","C11_POP15P_CS8","POP","POP02","POP0305","POP0610","POP1117","POP1824","POP2539","POP4054","POP5564","POP6579","POP80P","PARTHAUD","PASSELINEAU","PCHEMINADE","PDUPONTAIGNAN","PFILLON","PHAMON","PLASSALLE","PLEPEN","PMACRON","PMELENCHON","PPOUTOU"
"717",1819,3903.25065,1790.40104164156,0.0676703653335479,3.34611703484981,32.282925506447,17.3336577467257,12.1054428285927,4.98342786509407,14.8865147846253,14.9736180467472,2076.53295362373,4.1714729217561,2.43953620266706,4.3495652991125,4.41781854769351,8.93634317010529,33.7810763735238,20.5744305317575,9.71872629685739,8.36506593936042,3.24786218094561,0.0582072176949942,0.640279394644936,0.232828870779977,1.16414435389988,7.91618160651921,12.6891734575087,0.873108265424913,4.07450523864959,28.2887077997672,25.6111757857974,1.16414435389988
"718",1820,3585.12991,2792.35174704636,0.0429189274582109,3.1636753002341,33.6512675212973,17.262564032806,11.2558796272411,6.42178221961389,13.0016061115657,15.1633021115402,3291.57444251823,4.39761853342854,3.22559920523839,4.76286658889422,5.04658658989066,8.78720942818347,35.1043053552633,19.8966740687207,8.1545473057286,6.85745405632872,3.7542013137215,0.36563071297989,0.792199878123096,0.24375380865326,1.09689213893967,9.20170627666057,13.2236441194394,0.48750761730652,2.80316879951249,30.8348567946374,21.8769043266301,0.304692260816575
"719",1821,3558.32873,2822.78700089026,0.00751252884319036,3.54328818316844,36.5823908230134,20.3629116008444,9.5599399760604,3.72150649785046,14.2064413011435,12.0009601697329,3169.45127826337,3.57133103525176,2.16621119258357,3.36235135120188,3.25064416662747,9.0425718362889,39.358893897039,19.7861693743909,8.03780888844699,6.67223447173857,4.76090572406622,0.189393939393939,0.568181818181818,0.0631313131313131,0.820707070707071,10.7323232323232,13.4469696969697,0.441919191919192,2.96717171717172,31.5656565656566,21.9065656565657,0.757575757575758
"720",1822,3496.60473,2080.58456706811,0.014220509054747,3.70927929812904,34.9802425642868,19.9426278450325,10.72723042741,4.52172892699568,12.5050539301745,13.6191316520565,2345.32962510525,3.87319953083825,2.03071886762439,3.22879028406853,3.68621627115863,8.79002920031302,38.1518446870849,21.1681253613732,8.85968916741415,7.00101122886628,3.26176247339051,0,0.63514467184192,0.211714890613973,1.19971771347918,12.4911785462244,12.4911785462244,0.141143260409315,3.1757233592096,32.7452364149612,17.5017642907551,0.776287932251235
"721",1823,3663.41701,1731.70503011884,0.0210668933785194,3.57198664755014,34.8801168344569,17.5206252196081,10.221649997933,3.6416400635988,14.0595245430162,16.1372705599417,1962.83474207737,4.21573103580674,1.95803799848382,2.91976014079768,4.71423523381869,9.64085309701305,36.7324651071181,18.2056465327929,9.37414992707018,9.03052851370068,3.23959129298682,0.278551532033426,0.348189415041783,0.139275766016713,0.835654596100279,15.4596100278552,8.84401114206128,0.626740947075209,3.27298050139276,34.958217270195,18.0362116991643,0.348189415041783
"722",1824,3419.38459,2591.0856959617,0.1855547173263,3.07004739389498,33.463472332636,14.9244526538625,12.1091771078115,4.28052797464244,16.204541745777,15.7705788021529,2915.43371209806,3.26355238564661,1.40269418510845,3.36944571856354,6.20974650544463,11.4980288679258,30.9477710948893,20.2791237970411,7.84504345916732,8.64045652377596,6.55252950739178,0.06635700066357,0.53085600530856,0.06635700066357,1.06171201061712,15.0630391506304,11.0152621101526,0.46449900464499,2.6542800265428,31.9177173191772,20.3052422030524,0.6635700066357
"723",1825,4062.90001,2028.47316603848,0.126379135386757,5.36796953245649,33.7678356091105,15.0186357290549,8.63923475949569,2.6578208795746,20.8238839280219,13.6493024968344,2279.56951712413,2.78414428043735,1.65806977515238,3.66777508290429,5.39006159529777,8.21348478145654,25.8154379802507,20.1552974008815,14.353791103911,11.7213571308695,6.28601841215055,0.140449438202247,0.632022471910112,0.210674157303371,1.05337078651685,26.3342696629214,8.70786516853933,0.491573033707865,2.59831460674157,34.8314606741573,13.6938202247191,0.210674157303371
"724",1826,3634.54631,2258.29506487656,0.0036753439787847,2.98628347272503,35.0275275969489,18.125906100599,9.01096122191474,7.39198578546765,15.0947580220033,12.4019951663444,2549.5685671787,4.0048446224324,4.01103300706278,2.53109826582729,2.01043996324994,10.2933949418265,35.6494892053632,18.3462979291801,10.7002188722711,9.1494901702671,3.29843560279312,0.136332651670075,0.681663258350375,0,1.36332651670075,11.1111111111111,12.747102931152,0.408997955010225,3.2719836400818,32.2426721199727,19.7000681663258,0.954328561690525
"725",1827,3575.94275,2184.7689162867,0.013501862303566,4.30309260455991,37.6263600221245,16.8673464643085,10.7533065312221,5.15244751913886,11.1139305370395,14.1672269045279,2656.04390531924,3.24887282890607,5.34260112229228,6.78971476832961,3.59836332807836,11.4334524483514,32.0465631386187,19.2785697939702,9.96696666889186,5.62809830738834,2.63514777179591,0.0693481276005548,0.485436893203883,0,1.3869625520111,11.5811373092927,12.1359223300971,0.416088765603329,3.32871012482663,33.0790568654646,19.4174757281553,0.693481276005548
"726",1829,3960.85746,2783.88890882662,0.266686977782592,3.17662244818075,33.6861272693715,17.3172091654562,11.0120750075536,4.10027183302074,17.2848522595801,13.1373948267022,3180.35842731499,3.33516421425817,2.79495592587759,3.57097000572555,4.92150653864937,9.29028852505999,31.288969277899,19.3090899138294,10.78251568615,9.01477008782159,5.68448614835382,0.0623052959501558,0.685358255451713,0.124610591900312,1.24610591900312,18.1308411214953,9.40809968847352,0.498442367601246,3.30218068535826,35.0778816199377,16.7601246105919,0.809968847352025
